ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,func,exception,Time
1593265752.720426,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265752.720426
1593265753.222376,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.222376
1593265753.225722,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.225722
1593265753.229101,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.229101
1593265753.232356,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.232356
1593265753.235839,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.235839
1593265753.239102,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.239102
1593265753.24235,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.24235
1593265753.24568,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.24568
1593265753.747878,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.747878
1593265753.751215,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.751215
1593265753.754531,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.754531
1593265753.757996,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.757996
1593265753.761309,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.761309
1593265753.764561,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.764561
1593265753.76796,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.76796
1593265753.771203,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.771203
1593265753.774592,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.774592
1593265753.777714,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.777714
1593265753.781032,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.781032
1593265753.784315,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.784315
1593265753.787631,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.787631
1593265753.791012,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.791012
1593265753.794325,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265753.794325
1593265754.296319,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.296319
1593265754.299686,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.299686
1593265754.303134,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.303134
1593265754.306382,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.306382
1593265754.309862,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.309862
1593265754.313122,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.313122
1593265754.316281,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.316281
1593265754.319355,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.319355
1593265754.821109,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.821109
1593265754.824437,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.824437
1593265754.827684,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.827684
1593265754.831032,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.831032
1593265754.834412,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.834412
1593265754.837756,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.837756
1593265754.841095,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.841095
1593265754.844358,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.844358
1593265754.847688,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.847688
1593265754.851087,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.851087
1593265754.85433,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.85433
1593265754.857661,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.857661
1593265754.861271,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.861271
1593265754.864591,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.864591
1593265754.867814,CGyUpFOIUihxTsIfg,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265754.867814
1593265769.837789,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.837789
1593265769.841158,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.841158
1593265769.84456,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.84456
1593265769.847845,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.847845
1593265769.851191,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.851191
1593265769.854426,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.854426
1593265769.857895,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.857895
1593265769.861296,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.861296
1593265769.864612,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.864612
1593265769.867876,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.867876
1593265769.871271,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.871271
1593265769.874618,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.874618
1593265769.877966,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.877966
1593265769.881321,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.881321
1593265769.884591,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.884591
1593265769.887926,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.887926
1593265769.891284,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.891284
1593265769.894451,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.894451
1593265769.897802,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.897802
1593265769.90122,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.90122
1593265769.904676,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.904676
1593265769.90776,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.90776
1593265769.91111,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265769.91111
1593265770.412219,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.412219
1593265770.415515,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.415515
1593265770.41864,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.41864
1593265770.421958,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.421958
1593265770.425371,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.425371
1593265770.428745,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.428745
1593265770.432328,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.432328
1593265770.435486,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.435486
1593265770.438824,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.438824
1593265770.442158,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.442158
1593265770.44543,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.44543
1593265770.448747,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.448747
1593265770.452036,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.452036
1593265770.455324,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.455324
1593265770.458565,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.458565
1593265770.960395,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.960395
1593265770.963812,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.963812
1593265770.967156,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.967156
1593265770.970346,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.970346
1593265770.973932,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.973932
1593265770.977279,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.977279
1593265770.980563,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.980563
1593265770.983822,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265770.983822
1593265771.486035,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.486035
1593265771.489368,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.489368
1593265771.492656,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.492656
1593265771.49602,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.49602
1593265771.49933,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.49933
1593265771.5025,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.5025
1593265771.505592,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.505592
1593265771.509051,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.509051
1593265771.512331,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.512331
1593265771.515619,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.515619
1593265771.520203,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.520203
1593265771.523237,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.523237
1593265771.526495,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.526495
1593265771.529624,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.529624
1593265771.533017,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265771.533017
1593265772.035458,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.035458
1593265772.038709,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.038709
1593265772.042034,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.042034
1593265772.045408,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.045408
1593265772.048717,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.048717
1593265772.052009,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.052009
1593265772.055325,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.055325
1593265772.058604,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.058604
1593265772.560578,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.560578
1593265772.563902,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.563902
1593265772.567341,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.567341
1593265772.570699,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.570699
1593265772.574123,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.574123
1593265772.577438,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.577438
1593265772.580755,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.580755
1593265772.584142,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.584142
1593265772.58748,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.58748
1593265772.590776,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.590776
1593265772.594039,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.594039
1593265772.597479,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.597479
1593265772.600845,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.600845
1593265772.604208,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.604208
1593265772.607522,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265772.607522
1593265773.108908,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.108908
1593265773.112209,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.112209
1593265773.11554,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.11554
1593265773.119,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.119
1593265773.122319,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.122319
1593265773.125627,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.125627
1593265773.128935,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.128935
1593265773.132482,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.132482
1593265773.633704,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.633704
1593265773.637114,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.637114
1593265773.640453,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.640453
1593265773.643601,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.643601
1593265773.646763,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.646763
1593265773.650095,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.650095
1593265773.653446,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.653446
1593265773.656733,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.656733
1593265773.660093,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.660093
1593265773.663409,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.663409
1593265773.666692,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.666692
1593265773.670004,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.670004
1593265773.6735,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.6735
1593265773.676771,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.676771
1593265773.680164,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265773.680164
1593265774.182433,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.182433
1593265774.18568,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.18568
1593265774.189061,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.189061
1593265774.192336,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.192336
1593265774.195631,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.195631
1593265774.198892,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.198892
1593265774.202187,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.202187
1593265774.20552,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.20552
1593265774.706884,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.706884
1593265774.710263,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.710263
1593265774.713556,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.713556
1593265774.71686,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.71686
1593265774.720239,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.720239
1593265774.723548,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.723548
1593265774.726829,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.726829
1593265774.730131,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.730131
1593265774.733481,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.733481
1593265774.736749,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.736749
1593265774.740089,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.740089
1593265774.743505,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.743505
1593265774.746679,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.746679
1593265774.749954,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.749954
1593265774.753331,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265774.753331
1593265775.255651,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.255651
1593265775.258942,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.258942
1593265775.262256,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.262256
1593265775.265546,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.265546
1593265775.26884,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.26884
1593265775.272186,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.272186
1593265775.275576,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.275576
1593265775.278856,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.278856
1593265775.780312,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.780312
1593265775.783545,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.783545
1593265775.786796,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.786796
1593265775.789952,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.789952
1593265775.793305,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.793305
1593265775.796679,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.796679
1593265775.799984,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.799984
1593265775.803276,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.803276
1593265775.806601,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.806601
1593265775.809763,CF1mTi4QxqaQF7wHq4,123.145.120.99,23715,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265775.809763
